index,name,price,condition,posted_date,url
1,Barbour SL BEDALE wool size 34,"20,000",目立った傷や汚れなし,36分前,https://jp.mercari.com/item/m98363331338
2,Barbour Waxed Bedale Jacket Rustic 36,"23,000",未使用に近い,4時間前,https://jp.mercari.com/item/m41366581458
3,バブアー Barbour×Nano・Universe/別注BEDALE,"20,700",目立った傷や汚れなし,8時間前,https://jp.mercari.com/item/m43883544014
