index,name,price,condition,posted_date,url,outlier_flag
56,razer vipermini signature edition,36000.0,未使用に近い,2か月前,https://jp.mercari.com/item/m96159032479,False
57,【美品】Razer Viper Mini Signature Edition,43800.0,未使用に近い,3か月前,https://jp.mercari.com/item/m80720584019,False
58,Razer Viper Mini Signature Edition,34000.0,目立った傷や汚れなし,3か月前,https://jp.mercari.com/item/m63162085008,False
59,viper mini signature edition,35000.0,目立った傷や汚れなし,3か月前,https://jp.mercari.com/item/m31474832153,False
60,RAZER viper mini signature edition,44000.0,未使用に近い,3か月前,https://jp.mercari.com/item/m53326951995,False
61,Razer Viper Mini Signature Edition+替えソール,40000.0,未使用に近い,3か月前,https://jp.mercari.com/item/m96645237326,False
62,razer viper mini signature edition,39000.0,目立った傷や汚れなし,3か月前,https://jp.mercari.com/item/m83625398549,False
63,razer viper mini signature edition 美品,39000.0,目立った傷や汚れなし,3か月前,https://jp.mercari.com/item/m70972886683,False
64,Razer Viper Mini Signature Edition,44500.0,未使用に近い,3か月前,https://jp.mercari.com/item/m92423845961,False
65,Razer Viper Mini SE + 換えソール,33700.0,目立った傷や汚れなし,3か月前,https://jp.mercari.com/item/m69652501412,False
66,razer viper mini signature edition,48000.0,目立った傷や汚れなし,3か月前,https://jp.mercari.com/item/m99807441241,False
67,razer viper mini signature edition,37700.0,やや傷や汚れあり,4か月前,https://jp.mercari.com/item/m12230453128,False
68,Razer Viper Mini Signature Edition,40000.0,未使用に近い,4か月前,https://jp.mercari.com/item/m80334466059,False
69,Razer Viper Mini Signature Edition,45500.0,未使用に近い,4か月前,https://jp.mercari.com/item/m57483181668,False
70,Razer Viper Mini SignatureEdition,57000.0,新品、未使用,2か月前,https://jp.mercari.com/item/m48919278498,False
71,Razer Viper Mini Signature Edition,42999.0,未使用に近い,4か月前,https://jp.mercari.com/item/m95866601298,False
72,Viper mini signature edition,35000.0,目立った傷や汚れなし,4か月前,https://jp.mercari.com/item/m37834914413,False
73,Razer Viper mini signature edition,41000.0,未使用に近い,4か月前,https://jp.mercari.com/item/m85799568088,False
74,Razer Viper Mini signature edition,40900.0,目立った傷や汚れなし,4か月前,https://jp.mercari.com/item/m87691061339,False
75,razer viper mini signature edition,42000.0,未使用に近い,5か月前,https://jp.mercari.com/item/m58276339838,False
76,razer viper mini signature edition,38000.0,やや傷や汚れあり,5か月前,https://jp.mercari.com/item/m87630989125,False
77,【専用】Razer Viper Mini Signature Edition,47000.0,未使用に近い,5か月前,https://jp.mercari.com/item/m42545170709,False
78,Razer Viper Mini signature edition,36300.0,やや傷や汚れあり,5か月前,https://jp.mercari.com/item/m12515532273,False
79,Razer Viper Mini signature edition,45000.0,未使用に近い,5か月前,https://jp.mercari.com/item/m17494735236,False
80,razer viper mini signature edition,43500.0,やや傷や汚れあり,5か月前,https://jp.mercari.com/item/m10636097136,True
81,Viper mini signature edition,44000.0,目立った傷や汚れなし,5か月前,https://jp.mercari.com/item/m29569823151,False
82,Razer Viper Mini Signature Edition,43000.0,目立った傷や汚れなし,5か月前,https://jp.mercari.com/item/m55678073213,False
83,Razer viper mini signature edition,44000.0,未使用に近い,5か月前,https://jp.mercari.com/item/m11393497054,False
84,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/iJY2hYwcQku7efhEey7KTK,False
85,Razer viper mini signature edition,45100.0,目立った傷や汚れなし,5か月前,https://jp.mercari.com/item/m81283258841,False
86,Razer viper mini signature edition ゲーミング,44400.0,目立った傷や汚れなし,5か月前,https://jp.mercari.com/item/m20677693547,False
87,Razer Viper Mini Signature Edition,43333.0,未使用に近い,5か月前,https://jp.mercari.com/item/m25716344420,False
88,RAZER Viper Mini Signature Edition,37000.0,目立った傷や汚れなし,5か月前,https://jp.mercari.com/item/m49092895693,False
89,razer viper mini se signature edition,49800.0,新品、未使用,5か月前,https://jp.mercari.com/item/m61222742307,False
90,Razer Viper Mini Signature Edition,50000.0,新品、未使用,5か月前,https://jp.mercari.com/item/m85848754601,False
91,Razer viper mini signature edition,48000.0,未使用に近い,5か月前,https://jp.mercari.com/item/m19717526705,False
92,Razer Viper Mini Signature Edition,43000.0,未使用に近い,5か月前,https://jp.mercari.com/item/m22274318779,False
93,新品未使用RASER VIPERMINI SIGNATURE EDITION,48000.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m98928321964,False
94,viper mini signature edition,41500.0,未使用に近い,半年以上前,https://jp.mercari.com/item/m43485147088,False
95,Razer Viper Mini Signature Edition,46000.0,未使用に近い,半年以上前,https://jp.mercari.com/item/m44272482238,False
96,最終値下げ　razer viper mini signature edition,45000.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m84707754632,False
97,即日発送！ razer viper mini signature edition,43500.0,目立った傷や汚れなし,半年以上前,https://jp.mercari.com/item/m89365055422,False
98,Razer Viper Mini Signature Edition,43000.0,未使用に近い,半年以上前,https://jp.mercari.com/item/m16887522805,False
99,【新品】Razer Viper Mini Signature Edition,55000.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m92265391468,False
100,Razer Viper Mini Signature Edition,56000.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m72181410180,False
101,Razer Viper Mini Signature Edition,46000.0,未使用に近い,半年以上前,https://jp.mercari.com/item/m94452189790,False
