index,name,price,condition,posted_date,url,outlier_flag
591,【美品】 着用2回 barbour バブアー BEDALE ビデイル オイルド,35000.0,未使用に近い,1か月前,https://jp.mercari.com/item/m43820437789,False
592,新品　希少　80s 　90s 　 バブアー　フード　スタンダード　セージ,11590.0,未使用に近い,1か月前,https://jp.mercari.com/item/m45156540442,False
593,新品 Barbour ASHBY SL BEDALE型 NO WAX 裏地有 L,27980.0,新品、未使用,23日前,https://jp.mercari.com/item/m28648547356,False
594,BARBOUR SL BEDALE 38 英国製,17000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m71442335180,False
595,【新品】Barbour（バブアー）BEDALE ビデイル　ブラックウォッチ 34,22500.0,新品、未使用,1か月前,https://jp.mercari.com/item/m81352405790,False
596,Barbour BEDALE SL 36 バブアー ビデイルSL 英国製,23000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m84356669953,False
597,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/PEkwEK3hz2sHYQc2iUPdSV,False
598,Barbour for MARKAWARE & EDIFICE BEDALE,66000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m45503552199,True
599,専用 バブアー　BEDALE SL ビデイル ノンオイルド ジャケット,16000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m43370346324,False
600,Babour バブアー　BEDALE ビデイルオリジナル　英国製c34,18000.0,やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m61751294652,False
601,百名品別注Barbour×BEAMS PLUS / BEDALE42XL限定品,37999.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m28167500004,False
602,Barbour ビデイル 34 ネイビー モッズコート コットン,19800.0,未使用に近い,25日前,https://jp.mercari.com/item/m16183352288,False
603,Barbourバブアー BEDALE オーバーサイズワックスビデイル　ennoy,37000.0,未使用に近い,1か月前,https://jp.mercari.com/item/m12220633692,False
604,BARBOUR パントン ビデイル オイルドジャケット キルティング,7200.0,傷や汚れあり,1か月前,https://jp.mercari.com/item/m18361292352,False
605,【BEDALE / ビデイル】ワックス コットン ブルゾン,27000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m21050065172,False
606,マー君様専用 Barbour BEAMSF 別注 超高級モデル 希少 ジャケット,19970.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m88899879142,False
607,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/k2PyPRAKks5A5e8FFYubzB,False
608,NOAH Barbour 60/40 Bedale 22AW Sサイズ,60000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m26459416329,True
609,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/FqieU8gUh2CFjywmXrGEKa,False
610,Barbour BEDALE SL ピーチドコットン　34,17900.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m43734873291,False
611,Barbour バブアー BEDALE ビデイルSL ピーチスキン 38,13500.0,やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m29538392168,False
612,Barbour BEDALE バブアー ビデイル,12500.0,やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m30859226849,False
613,FREAK'S STORE 別注 クラシック ビデイル オーバーサイズ　42,34000.0,新品、未使用,1か月前,https://jp.mercari.com/item/m25252578872,False
614,WorkahoLC Barbour　アーバンリサーチ別注OS BEDALE,25000.0,やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m79850880955,False
615,M様専用　Barbour　SL バブアー　ビテイル 美品!,25000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m56120757187,False
616,Barbour 〈Bshop別注〉BLYTH ショートジャケット MEN,39600.0,目立った傷や汚れなし,4日前,https://jp.mercari.com/item/m37835112849,False
617,Barbour × SHIPS BEDALE 初期モデル 復刻 撥水機能 M,11000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m26396779895,False
618,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/y7RDZoAevz3hvwcpbUUfD3,False
619,Barbour BEDALE SL 2LAYER サイズ40,25000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m84097913764,False
620,Barbour BEDALE SL 36 united arrows 別注,18500.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m35051048651,False
621,【KoKo88様専用】Barbour Border /バブアー ボーダー,30000.0,未使用に近い,1か月前,https://jp.mercari.com/item/m94087117116,False
622,バブアー　Barbour ビデイル　40 ネイビー,25000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m79090648569,False
623,【MARKAWARE & EDIFICE】別注 BEDALE PANEL,49000.0,やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m11451657713,True
624,Barbour BEDALE SL バブアー　ビデイル ピーチスキン　美品,17999.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m78535891932,False
625,Barbour ×UR DOORS FLEECELINED BEDALE OG,20000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m94810977012,False
626,BARBOUR ビデイル,19000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m50542634459,False
627,値下　barbour bedale バブアー　ビデイル　ジャケット　beaver,8499.0,未使用に近い,2日前,https://jp.mercari.com/item/m51099866484,False
628,Barbour BEDALE ワックス オイルド レギュラーフィット36,19000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m31639229266,False
629,BARBOUR バブアー BEDALE SL ビデイル セージ 36,19000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m34417630923,False
630,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/gzeFryb9qfrCcRgdcAqGjF,False
631,【新品】Barbour パッカブル ナイロン BORDER,17600.0,新品、未使用,1か月前,https://jp.mercari.com/item/m16967370762,False
632,Barbour オーバーサイズ WAX BEDALE 38 ブラック,28000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m29756694256,False
633,Barbour 18年製 BEDALE SL ビデイル バブアー 34 sage,20000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m42797751756,False
634,Barbour bedale バブアー　ビデイル　UK製,32000.0,新品、未使用,1か月前,https://jp.mercari.com/item/m86984760742,False
635,Barbour(バブアー)ワックスドコットンジャケット　ビデイル　黒色　XL,48000.0,未使用に近い,1か月前,https://jp.mercari.com/item/m69352598394,False
636,新品【Barbour】 <別注> スペイ／ショートジャケット ／BLk／36,28000.0,新品、未使用,1か月前,https://jp.mercari.com/item/m50879314741,False
637,Barbour BEDALE リプルーフ済　バブアー　ビデイル,20000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m87109294252,False
638,koki様専用 Barbour BEAMSPLUS 別注 ジャケット,33900.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m21297817081,False
639,Barbour for MARKAWARE & EDIFIC 別注 BEDALE,56000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m20289900096,True
640,Barbour BEDALE 36　バブアー ビデイル クラシック　ノンワックス,30000.0,未使用に近い,1か月前,https://jp.mercari.com/item/m60209485083,False
641,Barbour × BEAUTY&YOUTH WO BEDALE サイズL,35150.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m29177160713,False
642,Barbour BEDALE peached skin ノンワックス,15300.0,未使用に近い,1か月前,https://jp.mercari.com/item/m57739761501,False
643,BARBOUR / beaufort SP 36 カーキ,22000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m35904320957,False
644,Barbour バブアー ビデイルクラシックフィット　ブラック　サイズ36,34800.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m27620580490,False
645,Barbour Bedale SL sage【サイズ36】,14000.0,やや傷や汚れあり,1か月前,https://jp.mercari.com/item/m34817116701,False
646,【専用です】美品 Barbour バブアー ビデイルジャケット 38サイズ,24000.0,目立った傷や汚れなし,1か月前,https://jp.mercari.com/item/m84828990198,False
