index,name,price,condition,posted_date,url,outlier_flag
48,ARC'TERYX Beta LT Jacket Men's Bordeaux,70000.0,新品、未使用,16日前,https://jp.mercari.com/item/m35966212814,False
49,2024ss ARC’TERYX BETA LT JACKET ゴアテックス,74500.0,新品、未使用,16日前,https://jp.mercari.com/item/m60780702584,False
50,極美品　アークテリクス　ベータ　LTジャケット　S,67700.0,未使用に近い,15日前,https://jp.mercari.com/item/m38289228341,False
51,アークテリクス　ベータlt ジャケット,57000.0,目立った傷や汚れなし,17日前,https://jp.mercari.com/item/m11066385977,False
52,【国内正規品】アークテリクス ベータLTジャケット タツ Sサイズ,72500.0,目立った傷や汚れなし,13日前,https://jp.mercari.com/item/m18012002323,False
53,ARC'TERYX Beta LT Jacket Men's XL ブラック,77000.0,新品、未使用,17日前,https://jp.mercari.com/item/m48732980739,False
54,アークテリクス　ベータLTジャケット Lサイズ　Beta LT Jacket,69000.0,目立った傷や汚れなし,11日前,https://jp.mercari.com/item/m36806868903,False
55,ARC'TERYX Beta Jacket サイズxs,53000.0,未使用に近い,14日前,https://jp.mercari.com/item/m71928017511,True
56,ARC'TERYX Beta lt jacket ether ベータLT,54000.0,未使用に近い,18日前,https://jp.mercari.com/item/m42220272345,True
57,新品 アークテリクス Atom SL Hoody アトムSLフーディ L,27500.0,新品、未使用,19日前,https://jp.mercari.com/item/m38301989455,True
58,アークテリクス　ベータLTジャケット　新品未使用,81380.0,新品、未使用,16日前,https://jp.mercari.com/item/m72257766380,False
59,ARC'TERYX BETA LT JACKET アークテリクス ベータ M,80000.0,未使用に近い,21日前,https://jp.mercari.com/item/m16440641435,False
60,arc'teryx beta lt jacket solace Sサイズ,28000.0,やや傷や汚れあり,17日前,https://jp.mercari.com/item/m71058937064,True
61,【にょ様専用】美品 定価以下 アークテリクスベータLTジャケット,68000.0,未使用に近い,16日前,https://jp.mercari.com/item/m49955293042,False
62,エラー,,エラー,日付情報なし,https://jp.mercari.com/item/m33278965950,False
63,ARCTERYXベータLT ジャケット メンズ ブラック　Lサイズ,53000.0,目立った傷や汚れなし,21日前,https://jp.mercari.com/item/m48249906183,True
64,★新品★アークテリクス ベータジャケット Arc’teryx Beta Sサイズ,66000.0,新品、未使用,17日前,https://jp.mercari.com/item/m66728005923,False
65,エラー,,エラー,日付情報なし,https://jp.mercari.com/item/m31664324151,False
66,エラー,,エラー,日付情報なし,https://jp.mercari.com/item/m60763839621,False
67,ARC’TERYX Beta LT jacket バードエイド有り,58000.0,目立った傷や汚れなし,25日前,https://jp.mercari.com/item/m87966609494,False
68,Arc’teryx Beta LT Hybrid Jacket bourbon,40000.0,目立った傷や汚れなし,11日前,https://jp.mercari.com/item/m76884151669,True
69,USED アークテリクス ベータLT 正規店購入 ブラックサファイヤ Mサイズ,59000.0,目立った傷や汚れなし,26日前,https://jp.mercari.com/item/m41681487917,False
70,Beta LT Jacket ブラックサファイア バードエイドあり ベータLT,62222.0,目立った傷や汚れなし,13日前,https://jp.mercari.com/item/m86882194569,False
