index,name,price,condition,posted_date,url,outlier_flag
56,aquos sense 8 ケース カバー スマホケース 手帳型 ネコ 猫,1796.0,未使用に近い,3時間前,https://jp.mercari.com/item/m48582673000,True
57,シャープ　SH-M26 　AQUOS sense8 　6.1インチ　SIMフリー,64500.0,新品、未使用,3時間前,https://jp.mercari.com/item/m51817434667,False
58,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/xxYwciykSDkkDTeiKUmDfY,False
59,AQUOS sense8 ブルー　水色　SHARP シンプルレザー手帳型ケース,1280.0,新品、未使用,4時間前,https://jp.mercari.com/item/m19242685077,True
60,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/xoyTiUEE2dESBn3fEThFgS,False
61,スマホケース AQUOS sense8 SH-54D SHG11 ブラック,1800.0,未使用に近い,4時間前,https://jp.mercari.com/item/m14473980408,True
62,AQUOS sense basic 702SH 5台,14500.0,やや傷や汚れあり,4時間前,https://jp.mercari.com/item/m13047187536,False
63,AQUOS sense basic 702SH 23台,66700.0,やや傷や汚れあり,4時間前,https://jp.mercari.com/item/m64677635446,False
64,Aquos Sense 4 5G スウェード ネイビー 手帳型 ケース/869,900.0,新品、未使用,4時間前,https://jp.mercari.com/item/m86955177017,True
65,AQUOS R8用 シリコンケース カード背面収納薄型 耐衝撃 (黒),380.0,新品、未使用,4時間前,https://jp.mercari.com/item/m12744797405,True
66,AQUOS Sense3 ケース Android One S7 カバー　レッド,1480.0,新品、未使用,4時間前,https://jp.mercari.com/item/m37028660453,True
67,★Aquos sense8 手帳型ケース シルバー 可愛い 猫 カード収納,880.0,未使用に近い,4時間前,https://jp.mercari.com/item/m42570985723,True
68,残りわずか スマホケース 全面保護 薄型 軽量 柔らかいTPU レザー,1683.0,未使用に近い,5時間前,https://jp.mercari.com/item/m33819397931,True
69,AQUOS sense 8 手帳型ケース 花柄 カード収納 鏡付き スマホケース,1256.0,新品、未使用,5時間前,https://jp.mercari.com/item/m65921294560,True
70,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/4Gc7d8SzArRnxCyQhCoqL5,False
71,エラー,,エラー,日付情報なし,https://jp.mercari.com/shops/product/nwqFnLYxj586nMiqYWwW53,False
72,♡Aquos sense8 ケース 手帳型 SH-54D SHG11,922.0,新品、未使用,5時間前,https://jp.mercari.com/item/m75349095001,True
73,♡＊Aquos sense8 ケース 手帳型 SH-54D SHG11 イエロー,922.0,やや傷や汚れあり,5時間前,https://jp.mercari.com/item/m74156047978,True
74,✨残り一点✨ AQUOS Sense7 plus ケース 手帳型　ネイビー,1237.0,新品、未使用,6時間前,https://jp.mercari.com/item/m45232290560,True
75,AQUOSsense8 スマートフォン 本体　故障品,29800.0,やや傷や汚れあり,6時間前,https://jp.mercari.com/item/m55160187095,False
76,AQUOS sense3 lite 専用 手帳型 ケース,2200.0,未使用に近い,6時間前,https://jp.mercari.com/item/m57565915088,True
77,ドコモAQUOSsense8フィルム,2500.0,新品、未使用,半年以上前,https://jp.mercari.com/item/m57958344935,True
78,【美品】SHARP AQUOS sense4 lite 64GB ライトカッパー,9400.0,目立った傷や汚れなし,7時間前,https://jp.mercari.com/item/m12282692251,True
79,AQUOS Sense8 ガラスフィルム2枚,1208.0,新品、未使用,7時間前,https://jp.mercari.com/item/m79651557636,True
