index,name,price,condition,posted_date,url
91,状態良好　Barbour バブアー　ビデイル　オイルド　ジャケット　40,"34,400",目立った傷や汚れなし,15時間前,https://jp.mercari.com/item/m72621727578
92,バブアー/ビデイル/キルティング/ブラック/サイズ34,"16,580",やや傷や汚れあり,15時間前,https://jp.mercari.com/item/m17523708998
93,【beams F別注】Barbour BEDALE CLASSIC FIT,"29,900",目立った傷や汚れなし,15時間前,https://jp.mercari.com/item/m63798756027
94,Barbour 90s 英国製 ビデイルジャケット 38 ワックスコットン,"47,100",目立った傷や汚れなし,15時間前,https://jp.mercari.com/item/m30633985917
95,Barbour×nano・universe 別注 ビデイル SL ウールライク,"49,300",未使用に近い,16時間前,https://jp.mercari.com/item/m64389080742
96,Barbour MCA0369NY71 washedbedalejacket,"15,700",目立った傷や汚れなし,16時間前,https://jp.mercari.com/item/m58727169877
97,Bar bour バブアー　BEDALE SL ブラック　ライナー付き,"48,400",やや傷や汚れあり,16時間前,https://jp.mercari.com/item/m15062137911
98,Barbour タータン ビデイルtartan bedale jacket 36,"25,500",目立った傷や汚れなし,17時間前,https://jp.mercari.com/item/m39281781039
99,ターコイズ/C40/Vintage Barbour BEDALE,"61,200",やや傷や汚れあり,17時間前,https://jp.mercari.com/item/m54359159545
100,Barbour Bedale カーキ オイルジャケット,"45,000",目立った傷や汚れなし,14時間前,https://jp.mercari.com/item/m51811097192
101,英国製　Barbour　C38　ビデイル　ダークブラウン　オイルドジャケット,"26,800",目立った傷や汚れなし,17時間前,https://jp.mercari.com/item/m44862549787
102,NOAH×BARBOUR BEDALE JACKET PAISLEY,"296,000",目立った傷や汚れなし,17時間前,https://jp.mercari.com/item/m47448447270
103,希少 Burberrys BEDALE type バーバリー オイルドジャケット,"22,000",目立った傷や汚れなし,17時間前,https://jp.mercari.com/item/m73180406619
104,Barbour BEDALE ネイビー　ジャケット,"25,000",目立った傷や汚れなし,17時間前,https://jp.mercari.com/item/m68739880029
105,Barbour BEDALE SL freak's store別注　38,"37,900",目立った傷や汚れなし,18時間前,https://jp.mercari.com/item/m28759053731
106,【新品未使用!!】定価62700円 BARBOUR×ジャーナルスタンダード,"53,980",新品、未使用,18時間前,https://jp.mercari.com/item/m28379038114
107,Barbour アンドワンダー × バブア― 3L ジャケット コート M,"52,900",新品、未使用,18時間前,https://jp.mercari.com/item/m32643093532
108,yoused Barbour バブアー ビューフォート　リサイズ,"14,700",やや傷や汚れあり,19時間前,https://jp.mercari.com/item/m60819478268
109,【美品】Babour Bedale Sage オイルドジャケット,"29,699",目立った傷や汚れなし,19時間前,https://jp.mercari.com/item/m92958491319
110,BEDALE Barbour TECH CLASSIC FITバブアービデイルL,"28,000",目立った傷や汚れなし,19時間前,https://jp.mercari.com/item/m53818204180
111,SPECIAL 80s Barbour viyella Bedale M,"59,100",目立った傷や汚れなし,22日前,https://jp.mercari.com/item/m83051166086
112,美品 Barbour BEDALE JACKET A104 c32/81cm,"36,500",未使用に近い,19時間前,https://jp.mercari.com/item/m29844252528
113,BARBOUR (バブアー) BEDALE WAX JACKET,"49,900",未使用に近い,20時間前,https://jp.mercari.com/item/m66388658429
114,Barbou ships別注 キルティング/ウール ビデイル ネイビー バブアー,"24,000",目立った傷や汚れなし,20時間前,https://jp.mercari.com/item/m95206728716
115,barbour バーブァー 1602152 BEDALE SL ブラック 36,"17,200",目立った傷や汚れなし,20時間前,https://jp.mercari.com/item/m20778453946
116,バブアー　ビデイル　ネイビー　2ワラント　サイズ32,"45,000",目立った傷や汚れなし,20時間前,https://jp.mercari.com/item/m42082649631
117,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/item/m94791709559
118,【Barbour バブアー 】CLASSIC BEDALE クラシックビデイル,"24,900",やや傷や汚れあり,20時間前,https://jp.mercari.com/item/m49608028214
119,Barbour SL BEDALE バブアー 迷彩 カモフラ オイルドジャケット,"15,400",目立った傷や汚れなし,20時間前,https://jp.mercari.com/item/m71393394883
120,バブアー ビデイルSL36 ネイビー Barbour BEDALE,"29,000",目立った傷や汚れなし,20時間前,https://jp.mercari.com/item/m20610256800
121,バブアー　ビデイル　ジャケット　1902129 SL BEDALE 40,"32,000",目立った傷や汚れなし,2日前,https://jp.mercari.com/item/m69392741486
122,Barbour HOODED BEDALE SL size38 ブルガリア製,"28,000",目立った傷や汚れなし,14日前,https://jp.mercari.com/item/m56758820446
123,Barbour バブアー ビデイルジャケット ピーチスキン ノンオイル XXS,"12,000",目立った傷や汚れなし,20時間前,https://jp.mercari.com/item/m37473379308
124,Old barbour バブアー bedale ビデイル リプルーフ済み,"26,080",目立った傷や汚れなし,21時間前,https://jp.mercari.com/item/m28316797965
125,古着 90's ラルフローレン バブアー ビデイル 元ネタ ナイロン ジャケット,"11,600",目立った傷や汚れなし,21時間前,https://jp.mercari.com/item/m16924035464
126,barbour js バブアー ビデイル ロング 40 カーキ コート,"38,500",新品、未使用,21時間前,https://jp.mercari.com/item/m18717219299
127,Barbour ジャーナルスタンダード レリューム別注 OS Bedale 38,"48,500",未使用に近い,8時間前,https://jp.mercari.com/item/m40385875355
128,Barbour バブアー EDIFICE別注 オイルドジャケット,"34,300",やや傷や汚れあり,21時間前,https://jp.mercari.com/item/m87521480740
129,Barbour ワックスコットン ジャケット ビデイルbedale C40,"39,980",目立った傷や汚れなし,21時間前,https://jp.mercari.com/item/m69684041668
130,Barbour BEDALE SL BONDED WOOLビデイル SL 40,"28,200",目立った傷や汚れなし,21時間前,https://jp.mercari.com/item/m92370025276
131,Barbour × I.G.BEAMS 別注 BEDALE SL 42,"33,500",やや傷や汚れあり,21時間前,https://jp.mercari.com/item/m63759082375
