index,name,price,condition,posted_date,url
1,Barbour BEDALE バブアー ビデイル,"55,000",未使用に近い,42分前,https://jp.mercari.com/item/m41490594542
2,Barbour バブアー BEDALE ワックス レギュラーフィット 36,"49,000",新品、未使用,5分前,https://jp.mercari.com/item/m50230047424
3,バブアー　barbour ビデイル　SL bedale,"26,000",目立った傷や汚れなし,1時間前,https://jp.mercari.com/item/m53064135402
