index,name,price,condition,posted_date,url
47,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/Tscdin7bud84YrBkhHBL8X
48,難あり 美品 Andoroid13.充電100%⬜AQUOS sense5G⬜,"5,980",目立った傷や汚れなし,4日前,https://jp.mercari.com/item/m59311520450
49,AQUOS sense6s ブラック,"25,000",未使用に近い,5日前,https://jp.mercari.com/item/m11682576462
50,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/RasUwMgBHeT97frMWHCLoK
51,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/KJuLUUdpopxSNrCz7JevmS
52,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/g5kdMBLDzJmuG9XRkudQYQ
53,SHARP AQUOS sense4 plus ブラック,"16,000",目立った傷や汚れなし,5時間前,https://jp.mercari.com/item/m73946701451
54,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/tWY3PZw5d6vo2rATiVg525
55,SHARP AQUOS SHV48 スマートフォン シルバー,"6,000",やや傷や汚れあり,2日前,https://jp.mercari.com/item/m34556104918
56,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/BcpashqPUvZuVFm3hkZ3Kb
57,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/zGA8xFFHswwWAjciQCzoZU
58,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/rjUsgVkq4v9n4nJ5gAcsnh
59,SHARP Rakuten Mobile AQUOS sense4 plus,"23,800",やや傷や汚れあり,12日前,https://jp.mercari.com/item/m36903211923
60,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/dFWpWJuNNZgz7dUf8HTj2M
61,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/w2MLw7Heb5jJBEhSZraQ3i
62,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/orLecry7u8FwNzNnzpPSZS
63,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/og8tKFrFeyNXEsyxDW7i9A
64,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/SDpz2Fxo37hvACaYsS5pK6
65,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/fipbfGbagR6iCJ2cGNNbyk
66,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/bsiusEaUsTuJjFz7b9ytDf
67,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/ad82ktQvkZ6M4qSxxvEQBk
68,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/KZp2C4FmTrRqWhNn3ekCYU
69,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/6ZPuqGHwnyGxQLpG2bFsHB
70,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/5G3VSX6fpcPX9hytt2mHVk
71,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/Yg5h8VxHWhHrDAZk73G5T4
72,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/6QkhvPyNhMNWi86EDF28WN
73,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/psgUSEVHY85gwUYn2xm3Vb
74,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/DETzp75KB9WXSb9NT9BpKA
75,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/vci2uerdxCSbZv4E6dd64m
76,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/UWNrHhSy5id9uEWEoktQmB
77,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/AqRxtit2Ha3oEnMPmEGHkm
78,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/8eaEEhp9BpXCfSJfU7HJyB
79,AQUOS sense6s ライトカッパー 64 GB SIMフリー,"22,999",新品、未使用,14日前,https://jp.mercari.com/item/m81934099966
80,SHARP AQUOS sense4 plus ブラック　SIMフリー,"40,000",未使用に近い,14日前,https://jp.mercari.com/item/m90590853165
81,SHARP AQUOS sense8 画面のみ　左隅に縦線,"15,000",未使用に近い,16日前,https://jp.mercari.com/item/m37789717993
82,SHARP AQUOS sense8 画面のみ　縦線ありジャンク,"15,000",やや傷や汚れあり,16日前,https://jp.mercari.com/item/m86442486837
83,SHARP AQUOS sense8 画面のみ　縦線ありジャンク,"14,888",やや傷や汚れあり,1時間前,https://jp.mercari.com/item/m17864669310
84,<未使用品！>SHARP AQUOS sense2 SH-M08,"10,000",新品、未使用,2日前,https://jp.mercari.com/item/m48969867289
85,AQUOS sense6◆4GB/64GB/SH-M19 ※DualSIM・焼け,"12,620",目立った傷や汚れなし,19日前,https://jp.mercari.com/item/m55778335218
86,AQUOS sense6s 5G シルバー　SH-RM19s 最終値下げ,"22,999",未使用に近い,7日前,https://jp.mercari.com/item/m73944558715
87,C5 AQUOS sense3 liteブラック64GB楽天モデル,"13,000",目立った傷や汚れなし,13日前,https://jp.mercari.com/item/m18773220722
88,エラー,エラー,エラー,日付情報なし,https://jp.mercari.com/shops/product/sKrQEikHtQ6N24sM5pqYrF
89,AQUOS sense8 SIMフリー SH-M26G ペールグリーン,"48,000",未使用に近い,10日前,https://jp.mercari.com/item/m86840890819
90,未開封 AQUOS sense8 SH-M26 ペールグリーン SIMフリー版,"52,000",新品、未使用,20日前,https://jp.mercari.com/item/m35278544013
