index,name,price,condition,posted_date,url,outlier_flag
48,Barbour 別注 OLD BEDALE LIMONTA 40,34500.0,目立った傷や汚れなし,2日前,https://jp.mercari.com/item/m87411147870,False
49,Barbour BEDALE ジャケット オリーブ　36,15000.0,傷や汚れあり,6日前,https://jp.mercari.com/item/m74797537627,False
50,新品 Barbour bedale ビデイル ブラック 38 uk 英国製,36900.0,新品、未使用,8日前,https://jp.mercari.com/item/m79759452303,False
51,バブアー　ビデイル　38,26000.0,目立った傷や汚れなし,7日前,https://jp.mercari.com/item/m73074158679,False
52,美品 バブアー ビデイル ロイヤルワラント,25000.0,目立った傷や汚れなし,6日前,https://jp.mercari.com/item/m30958048953,False
53,80s Barbour　バブアー　フード　XL 1988 ネイビー,10000.0,未使用に近い,4日前,https://jp.mercari.com/item/m46224339483,False
54,BARBOUR SL BEDALE ビデイル ジャケット black 38 BK,24000.0,目立った傷や汚れなし,8日前,https://jp.mercari.com/item/m63915204528,False
55,【値下げ交渉あり】Barbour BEDALE / ビデイル,30600.0,未使用に近い,6日前,https://jp.mercari.com/item/m35223571478,False
56,Barbour BEDALE SL 38,27000.0,未使用に近い,8日前,https://jp.mercari.com/item/m34602913374,False
57,Barbour × BEAMS PLUS 別注 BEDALE,33000.0,目立った傷や汚れなし,7日前,https://jp.mercari.com/item/m57542240642,False
58,Barbour CLASSIC BEDALE ジャケット,20000.0,目立った傷や汚れなし,7日前,https://jp.mercari.com/item/m35307713244,False
59,正規品Barbour BEDALE SL 40 バブアービデイルオリーブセージ,32000.0,目立った傷や汚れなし,2日前,https://jp.mercari.com/item/m79530285009,False
60,Barbour×BEAMS PLUS 別注BEDALE 黒　ブラック,36000.0,目立った傷や汚れなし,7日前,https://jp.mercari.com/item/m34405473236,False
61,Barbour SL BEDALE WOOL SIZE 38,26000.0,やや傷や汚れあり,6日前,https://jp.mercari.com/item/m46083282768,False
62,北のキツネ様 Barbour 秋冬 別注 超高級約5万 ジャケット ブルゾン,25020.0,未使用に近い,9日前,https://jp.mercari.com/item/m31665554879,False
63,Barbour×BEAMS BEDALE バブアー　ビームス別注　ビデイル,15999.0,傷や汚れあり,8日前,https://jp.mercari.com/item/m78360170324,False
64,BARBOUR バブアーインターナショナル　希少ヴィンテージオイルドジャケット,12726.0,目立った傷や汚れなし,8日前,https://jp.mercari.com/item/m93972374955,False
65,42 新品 Barbour バブアー OS BEDALE WAX オイルド,38700.0,新品、未使用,10日前,https://jp.mercari.com/item/m47893857454,False
66,極美品　バブアー　ビームス✖︎バブアーBBR PC SL BEDALEジャケット,18889.0,未使用に近い,5日前,https://jp.mercari.com/item/m89920721317,False
67,【Barbour】os bedale wax jacket gray,38000.0,目立った傷や汚れなし,9日前,https://jp.mercari.com/item/m91859122245,False
68,Barbour × BEAMS PLUS/別注 BEDALE Barbour,34500.0,目立った傷や汚れなし,7日前,https://jp.mercari.com/item/m30476123153,False
69,Barbour／別注 Modified International JK,15000.0,目立った傷や汚れなし,9日前,https://jp.mercari.com/item/m89673454476,False
70,【Barbour】FREAK'S STORE別注 BEDALE 新品、未使用,40000.0,新品、未使用,8日前,https://jp.mercari.com/item/m43683124172,False
71,Barbour BEDALE,5000.0,やや傷や汚れあり,9日前,https://jp.mercari.com/item/m66324153318,False
72,エラー,,エラー,日付情報なし,https://jp.mercari.com/item/m62454202435,False
73,saw様専用　Barbour BEDALE 40 オイル抜け　補修あり,14000.0,やや傷や汚れあり,10日前,https://jp.mercari.com/item/m26167013656,False
74,Barbour BEDALE ブラック　Ｃ36 イギリス製　3クラウン,32000.0,目立った傷や汚れなし,9日前,https://jp.mercari.com/item/m88438120420,False
75,新品タグ付き　バブアー　Barbour BEDALE ビデイル 黒　40,35000.0,新品、未使用,5日前,https://jp.mercari.com/item/m23593358850,False
76,Barbour バブアー ビデイル BEDALE オイルドジャケット,22000.0,やや傷や汚れあり,8日前,https://jp.mercari.com/item/m42787943901,False
77,BEDALE✨Barbourバブアー✨フード付　３ワラント　オイルドジャケット,14600.0,傷や汚れあり,9日前,https://jp.mercari.com/item/m70377522861,False
78,EDIFICE別注 Barbour SL BEDALE オイルドジャケット,15000.0,目立った傷や汚れなし,7日前,https://jp.mercari.com/item/m23955642052,False
79,バブアー　ビームス別注　ビデイル　ピーチスキン　36 美品,25000.0,目立った傷や汚れなし,9日前,https://jp.mercari.com/item/m85401265331,False
80,バブアー Barbour SLビデイルオイルドジャケット(ブラック/Ｓ),8000.0,やや傷や汚れあり,9日前,https://jp.mercari.com/item/m53338456790,False
81,イギリス製 90s Barbour バブアー　BEDALE オイルドジャケット,4500.0,全体的に状態が悪い,10日前,https://jp.mercari.com/item/m52109863472,False
